"userID","eventID","status","location_score"
10208234558489760,1162044413810114,1,1.59438238200274
769990746444431,1504836836482814,1,5.17622147226392
412039719004284,553707154776476,1,3.18809534818918
175831896097425,564214203736354,1,2.38922484234611
523483477808212,1647507122170549,1,5.58470824442805
1725778104317661,482838738558603,1,5.97063061710753
666390466796788,1672166549701268,1,1.99260798208086
457613797776937,1515953172065039,1,2.38959889948423
873366629437441,857622540975972,1,2.38896124309226
469001606618204,157307111289538,1,5.56593486781062
515246135302389,406829072835666,1,1.98551915189327
1674156579463035,406829072835666,1,4.76639236604603
191860567816048,1517252088592543,1,9.16414289509815
867462980017143,538279132989832,1,5.9755120504305
1138971446113805,482838738558603,1,6.77010174366592
127899517575510,857622540975972,1,9.55599464412155
10207963509542492,157307111289538,1,3.18500692234912
594932890644869,1698245300413118,1,3.18905366538289
1505969059702279,347861952089823,1,7.57213631044341
556386637852586,189594248051014,1,3.18406937621306
10208078682148132,482838738558603,1,4.7827458977305
10153868264978394,1229112313782698,1,2.39230356924731
10207963509542492,1625854811001049,1,3.18996204898482
1501856920142105,427989960731914,1,7.96171006861926
921575151231746,959475154113973,1,4.38102479777966
10207127847588396,975449605847497,1,7.1743485508371
726783144121341,587786681361995,1,11.8953523230496
1523529171293144,505404526303554,1,2.39029497640112
536429096515668,553707154776476,1,2.3894609607268
489106891271298,874334249323234,1,2.38865335388236
742711882501236,1514772282153569,1,11.1626764186331
10153245622198310,1623749834542763,1,4.37892339133985
10153041441842692,874835075904840,1,1.99365586264421
867080830071921,983628185032105,1,3.18897919207696
742711882501236,1641671362774614,1,11.160615759972
1660743537535575,905008766246226,1,4.37906700212987
837784366335198,157307111289538,1,5.56500472916589
10153751415924284,1515953172065039,1,14.7507703891911
594932890644869,1708970406004977,1,3.18866595602467
184243938587150,496036427268213,1,10.3506488570004
1802021953358265,975449605847497,1,4.38554110213254
10205719556888440,995025613883488,1,5.97532042233707
1138971446113805,1708970406004977,1,6.77655807894819
1638369666436552,1035314519836199,1,1.99171302276534
1666942073552391,977637265608801,1,0
1492058511100215,1483723631934208,1,3.58277159455163
742711882501236,995025613883488,1,11.1466871404048
450738748448749,1800241690202920,1,16.741201881885
10208059095264416,1225088244174418,1,5.18554514950894
742711882501236,947082921995712,1,11.1618443365707
540261832809791,171069349914286,1,3.58944365620034
1658807861043817,406829072835666,1,1.98884536351818
1523731894619534,587786681361995,1,1.9817225959019
1057105014307763,1676329352608101,1,4.7816632900764
1505969059702279,982290421810279,1,7.56712688389984
872186099559377,802887543069782,1,2.78860310965683
879377685511426,2111249605680682,1,5.57795910263138
