"","V1"
"728229983978860","10.766129429041-10.7694-10.730744814924-10.780833333333-10.813112038302-10.8171473-10.7694-10.7929997-10.79258767"
"730613557069860","10.766129429041-10.7899704-10.8171473-10.8585741-10.741962426559-10.723758905799-10.7837296-10.787859-10.773447283294-10.777603336811"
"731425573668695","10.8585741-10.741962426559-10.79258767-10.79258767-10.797913712459-10.808119400078"
"737701309662788","10.77014849532-21.01124483185-10.768915165541-10.7777824-10.7829504-10.779492333935-10.729411608643-10.779934425415-10.780833333333-10.8171473-10.8585741-10.779492333935-10.741962426559-10.723758905799-10.793835984512-10.7806563719-10.7837296-10.8066225-10.820096-10.773447283294-10.794629850425-10.816938324444-10.7734679031-10.714489331958-10.7835903"
"742674219199963","10.7777824-10.779492333935-10.779934425415-10.780833333333-10.8171473-10.8585741-10.7929997-10.8066225-10.8171473-10.773447283294-10.755595133788-10.794629850425-10.7632256"
"742711882501236","10.7829504-10.7899704-10.7829504-10.777698260699-10.730852785315-10.780524473274-10.730744814924-10.779934425415-10.8171473-10.7694-10.74954699802-10.79258767-10.797913712459-10.7768402-10.801144417231-10.79423034573-10.7837296-10.80640357-10.779148221547-10.7750301-10.860573905-10.7841666667-10.792438-10.74682256752-21.06324963-10.7807903-10.777537591563-10.7807903-10.804634796667"
"743179219148011","10.77014849532-10.766129429041-10.730744814924-10.780833333333-10.8171473-10.803321980356-21.024166666667-10.8171473"
"744647905668436","10.7815676-10.8585741-10.726910700135-10.741962426559-10.793835984512-10.787859-10.760562188506-10.7694-10.773447283294-10.738611111111-10.729451347451-10.779973522098-10.801555428539-10.726910700135-10.808119400078"
"753474001425882","10.775833333333-10.730744814924-10.803321980356-10.7694-10.75"
"755583684588001","10.780775419592-10.7940111-10.730744814924-10.8171473-10.803321980356-10.803321980356-10.803321980356-10.803321980356-10.7694"
"756387537820954","10.8585741-10.801144417231-10.7771196-10.75-10.765942902456-10.773278596056"
"758037080968079","10.7899704-10.7694-10.8585741-10.803321980356-10.8554313-10.797913712459-10.806337345686"
"758271054278851","10.78392654-10.813112038302-10.8171473-10.777698260699-10.766129429041"
"760338004097228","10.7829504-10.7694-10.730852785315-10.730744814924-10.8585741-10.779492333935-10.787859-10.760978525335-10.773447283294-10.794629850425"
"767036236776544","10.804917269151-10.779492333935-10.730744814924-10.8585741-10.726910700135-10.803321980356-10.79258767"
"769990746444431","10.77014849532-10.7844439-10.7899704-10.730744814924-10.779934425415-10.8585741-10.726910700135-10.795590790197-10.797913712459-10.7878103-10.8068469617-10.7829504-10.789192"
"771151099681189","10.766129429041-10.77877128763-10.8009071-10.8554313-10.79258767-10.79258767-10.7818051727-10.78322577-21.0333-10.8488503-10.7841666667"
"771505632953533","10.764627840446-10.7899704-10.730744814924-10.780833333333-10.79258767-10.773741394188"
"773330646112734","10.766129429041-10.7694-10.8171473-10.766129429041-10.7899704-10.75-10.780775419592-10.7940111-10.730852785315-10.730744814924-10.728783919759-10.780833333333-10.7907801-10.767313098301-10.8171473-10.8585741-10.803321980356-10.766129429041-10.7929997-10.79258767-10.8171473-10.787859-10.816874263333-10.8171473-10.726910700135"
"777188089076714","10.777698260699-10.729509080508-10.730744814924-10.8585741-10.726910700135-10.766129429041-10.79258767-10.874420983149-10.79423034573-10.7837296-10.787859-10.75-10.755595133788"
"777401619073114","10.764627840446-10.766129429041-10.730852785315-10.730744814924-10.7769519588-10.726910700135-10.808119400078"
"779761258836576","10.730852785315-10.730744814924-10.780833333333-10.8585741-10.741962426559-10.803321980356-10.7694-10.79258767-10.8068469617-10.7835903"
"780538515424612","10.730744814924-10.779934425415-10.775833333333-10.8585741-10.741962426559-10.803321980356-10.797913712459-10.726910700135-10.808119400078"
"785329451596424","21.01124483185-10.7899704-10.729411608643-10.8585741-10.779492333935-10.7837296-10.77563-10.7770624-10.7807903-10.79423034573"
"788317357957045","10.726910700135-10.803321980356-10.803321980356-10.741962426559-10.766129429041-10.816938324444-10.801555428539"
"797901256985747","10.806337345686-10.7777824-10.766129429041-10.7899704-10.790258594234-10.7694-10.729411608643-10.730852785315-10.806337345686-10.730744814924-10.8585741-10.806337345686-10.7856503-10.755595133788-10.7677002-21.06324963-10.727599639211"
"801196210006579","10.7829504-10.730852785315-10.730744814924-10.779492333935-10.77429999-10.79258767-10.79258767"
"825568154218668","10.764627840446-10.779788-10.7777824-10.7829504-10.777698260699-10.7694-10.758093141193-10.779934425415-10.7907801-10.7929997-10.79423034573-10.755595133788-10.7694-10.8171473-10.816938324444-21.06324963"
"836540786464709","10.777698260699-10.7940111-10.8171473-10.7837296-10.76612200006-10.8171473-10.8171473"
"837784366335198","10.7899704-10.85157868-10.775833333333-10.8585741-10.741962426559-10.8554313-10.755595133788-10.77563-10.795663625-10.774620909332-10.7843752-10.75-10.777603336811-10.781836791009"
"840799026032607","10.803321980356-10.803321980356-10.801144417231"
"841149452697791","10.784932328478-10.772029089565-10.75-10.730744814924-10.8171473-10.8585741-10.803321980356-10.741962426559-10.803321980356-10.79258767-10.797913712459-10.760524296444-10.726910700135-10.808119400078"
"843387462427077","21.024166666667-10.7730503-10.729649866797-10.804150856204-10.7704268-10.801555428539"
"844371862346731","10.766129429041-10.773370292485-10.7829504-10.7694-10.729411608643-10.780524473274-10.779934425415-10.813112038302-10.8171473-10.8585741-10.803321980356-10.741962426559-10.7694-10.7899704-10.787859-10.773278596056-10.767009837608-10.755595133788-10.7829504-10.779148221547-10.8068469617-10.816938324444-21.06324963"
"844890865629623","10.80640357-10.8488503-10.794553763104-10.8009071-10.7694-10.78322577-10.78322577-10.78322577-10.78322577"
"847450522035365","10.764627840446-10.785859280932-10.780833333333-10.779492333935-10.803321980356-10.7929997-10.79258767-10.79258767-10.8066225-10.773447283294-10.789192-10.7802687"
"849872261794922","10.779934425415-10.780833333333-10.8585741-10.773447283294-10.727359179346-10.801555428539-10.726910700135-10.808119400078"
"849896485129765","10.7819004-10.764627840446-10.7694-10.768005814299-10.726910700135-10.79258767-10.7878103-10.8066225-10.777603336811"
"853789684741589","10.729411608643-10.730852785315-10.726910700135-10.79258767-10.755595133788-10.779934425415-21.06324963"
"867080830071921","10.7899704-10.729411608643-10.7940111-10.730852785315-10.730744814924-10.773447283294-10.777345956551-10.726910700135"
"867462980017143","10.764627840446-10.7694-10.75-10.730744814924-10.780833333333-10.8171473-10.8585741-10.726910700135-10.779492333935-10.778616976189-10.773447283294-10.755595133788-10.7799597-10.804790805609-10.726910700135"
"870590129714745","10.795590790197-10.795590790197-10.773447283294-10.773224708039-10.795663625"
"870894306359712","10.779934425415-10.8171473-10.779492333935-10.79258767-10.755595133788-10.8068469617-10.7628403-10.72790167305-10.726910700135"
"872186099559377","21.01124483185-10.726910700135-10.741962426559-10.797913712459-10.7878103-10.792438-10.729649866797-10.726910700135"
"873366629437441","10.806337345686-10.8171473-10.726910700135-10.741962426559-10.766129429041-10.806337345686"
"874434149330288","10.773370292485-10.7829504-10.7899704-10.7829504-10.8585741-10.803321980356-10.803321980356-10.803321980356-10.8068469617-21.06324963-10.727359179346"
"875164032590454","10.730744814924-10.779492333935-10.803321980356-10.7694-10.79258767"
"876994722408125","10.766129429041-10.828863253333-10.730852785315-10.767003764258-10.726910700135-10.7694-10.801144417231"
"878544422259357","10.730852785315-10.730744814924-10.795590790197-10.8585741-10.741962426559-10.797913712459-10.8068469617-10.726910700135"
"879377685511426","10.729509080508-10.779934425415-10.7907801-10.813112038302-10.8171473-10.775833333333-10.803321980356-10.7694-10.766129429041-10.7730503-10.772393308507-10.816874263333-10.77207330075-10.726910700135"
"886757811432114","10.730852785315-10.730744814924-10.726910700135-10.7929997-10.797913712459-10.8050785-10.8068469617"
"892618300854855","10.77014849532-10.7899704-10.730852785315-10.780833333333-10.8585741-10.803321980356-10.759583317746"
"895933887181307","10.7843752-10.7829504-10.7694-10.7899704-10.7829504-10.762200730909-10.7903776-10.795590790197-10.729411608643-10.730852785315-10.730744814924-10.780833333333-10.8171473-10.8585741-10.779492333935-10.8554313"
"898788390170824","10.7899704-10.7940111-10.730852785315-10.730744814924-10.8171473-10.8585741-10.779492333935-10.741962426559"
"901162646645061","10.7694-10.7777824-10.7899704-10.730744814924-10.780833333333-10.8171473-10.8585741-10.779492333935-10.741962426559-10.7694-10.79258767-10.797913712459-10.8068469617-10.7694-10.760524296444"
"902569216444779","10.7694-10.779788-10.8171473-10.766129429041-10.767313098301-10.8171473-10.7929997-10.8171473-10.8171473"
"904674892934101","10.7694-10.7899704-10.779492333935-10.730744814924-10.780833333333-10.813112038302-10.775833333333-10.8585741-10.779492333935-10.741962426559-10.803321980356-10.755595133788-10.792438"
"914452511943725","10.7829504-10.7829504-10.7899704-10.7829504-10.729411608643-10.780833333333-10.8171473-21.06324963-10.774620909332-10.806337345686-10.7829504"
"921156801314399","10.7903776-10.730852785315-10.730744814924-10.8585741-10.741962426559-10.797913712459-10.8068469617"
"921575151231746","10.7829504-10.730852785315-10.779934425415-10.775833333333-10.8585741-10.7694-10.792443534352-10.7818051727-10.755595133788-10.738611111111-10.8068469617"
"922282511184349","10.766129429041-10.790258594234-10.728783919759-10.767313098301-10.813112038302-10.7769519588-10.766129429041-10.8171473-10.777698260699"
"926381767410064","10.7940111-10.730852785315-10.730744814924-10.8171473-10.803321980356-10.803321980356-10.8554313-10.7929997-10.79258767-10.79258767"
"926901050726647","10.7940111-10.730852785315-10.8585741-10.8009071-10.7694-10.75-10.75-10.79258767-10.795495589442-10.795495589442-10.79258767-10.75-10.795495589442-10.7694-10.755595133788"
"928023503944144","10.79258767-10.726910700135-10.7841666667-10.74682256752-10.727599639211-10.727359179346"
"931320930249546","10.7829504-10.7899704-10.7829504-10.7829504-10.729411608643-10.780524473274-10.7907801-10.755595133788-10.7829504"
"931874233549485","10.7899704-10.730852785315-10.8585741-10.726910700135-10.779492333935-10.79258767-10.755595133788-10.727599639211-10.727359179346-10.808119400078"
"932468050179679","10.7819004-10.7777824-10.7829504-10.7940111-10.775833333333-10.7699318-10.803321980356"
"938511266229256","10.8585741-10.803321980356-10.779492333935-10.75950582733-10.79258767-10.874420983149-10.787859-10.7726402-10.801555428539"
"944607878967433","10.76096798517-10.768915165541-10.7899704-10.730744814924-10.780833333333-10.8585741-10.803321980356"
"945132885542349","10.780833333333-10.8585741-10.779492333935-10.741962426559-10.803321980356-10.755595133788-10.8068469617"
"959167677485091","10.8171473-10.766129429041-10.777329760768-10.8171473-10.7777824-10.78392654-10.8171473-10.766129429041-10.766129429041-10.8171473-10.8171473-10.779934425415-10.767313098301-10.7694"
"975970165801193","10.730744814924-10.780833333333-10.813112038302-10.779492333935-10.766129429041-10.738611111111-10.727359179346"
"979669112071875","10.764627840446-10.7694-10.730744814924-10.8585741-10.726910700135-10.79258767-10.874420983149-10.723758905799-10.727599639211-10.801555428539"
"982960365132394","10.730744814924-10.779934425415-10.726910700135-10.779492333935-10.7694-10.79258767-10.755595133788-10.7829504-10.7750301-10.8068469617-10.72790167305-10.726910700135"
"983526351686099","10.80640357-10.764627840446-10.765942902456-10.777698260699-10.8585741-10.741962426559-10.79258767-10.797913712459-10.8068469617"
"984657964940720","10.7899704-10.729411608643-10.730744814924-10.8585741-10.726910700135-10.779492333935-10.79258767-10.797913712459-10.755595133788-10.8068469617-10.726910700135-10.808119400078"
"987728801294374","10.811886978201-10.779934425415-10.816874263333-10.816938324444-10.77207330075-10.726910700135-10.808119400078"
"1007278812646797","10.779934425415-10.779492333935-10.79258767-10.812470749412-10.773573760021-10.779288450166-10.7902403-10.726910700135-10.808119400078"
"1008365305886176","10.7819004-10.7829504-10.7899704-10.729411608643-10.7818051727-10.8585741-10.803321980356-10.8068469617-10.7843752"
"1014016165306228","10.7899704-10.762200730909-10.780833333333-10.870842640759-10.726910700135-10.808119400078"
"1015358611820126","10.77014849532-10.766129429041-10.729411608643-10.768005814299-10.726910700135-10.803321980356-21.0333-10.75-10.7829504"
"1015583565168117","10.7807903-10.764627840446-10.766129429041-10.779492333935-10.7694-10.730744814924-10.8171473-10.741962426559-10.7929997-10.76612200006-10.7822027-10.8171473-10.777603336811-10.727359179346"
"1023610744370161","10.766129429041-10.8171473-10.78392654-10.7711897-10.780833333333-10.813112038302-10.766129429041-10.767313098301-10.816938324444"
"1031703450185040","10.777698260699-10.758093141193-10.8171473-10.803321980356-10.779492333935-10.76612200006-10.8171473-10.7829504"
"1037707279582859","10.7694-10.730744814924-10.8585741-10.779492333935-10.79258767-10.79258767-10.797913712459"
"1050335081664729","10.7694-10.766129429041-10.777698260699-10.730744814924-10.779934425415-10.8171473-10.8585741-10.741962426559-10.7929997-10.797913712459-10.8171473-10.8050785-10.7750301"
"1057105014307763","10.8488503-10.7990656-10.784353675246-10.775833333333-10.803321980356-10.8009071-10.7694-10.773278596056-10.7818051727-10.78322577-10.8001338-10.8488503"
"1059452377407822","10.779934425415-10.777698260699-10.768915165541-10.790258594234-10.767003764258-10.779934425415-10.8585741-10.741962426559-10.8171473"
"1061161753902230","10.7736902-10.781205500709-10.78722-10.8585741-10.803321980356-10.803321980356-10.755595133788"
"1068552076511289","10.766129429041-10.7711897-10.767003764258-10.780833333333-10.813112038302-10.7769519588-10.8585741-10.766129429041-10.7694-10.767313098301-10.767313098301"
"1076260289050641","10.7819004-10.762200730909-10.730852785315-10.780833333333-10.79258767-10.723758905799-10.74682256752-10.727359179346-10.808119400078"
"1078847258822654","10.7819004-10.775846082642-10.771507966836-10.806337345686-10.7829504"
"1079563472063025","10.768915165541-10.7777824-10.779934425415-10.8585741-10.797913712459-10.801144417231-10.8068469617-10.816938324444"
"1086763018000674","10.771507966836-10.7829504-10.7829504-10.729411608643-10.8171473-10.7929997-10.779973522098-10.7750301"
"1094488220561389","10.7771196-10.766129429041-10.771507966836-10.777698260699-10.766129429041-10.816874263333-10.786776699514"
"1107368242648326","10.768915165541-10.730852785315-10.730744814924-10.8585741-10.726910700135-10.8009071-10.797913712459"
"1108489935863063","10.767003764258-10.7699318-10.803321980356-10.797913712459-10.766129429041-10.806337345686-10.7750425-10.7843752-10.777603336811-10.7827902-10.727359179346"
"1110211555664753","10.870628935757-10.768915165541-10.806337345686-10.780833333333-10.8585741-10.7929997-10.79258767-10.797913712459-10.76612200006-10.79423034573"
"1111298315547827","21.01124483185-10.730852785315-10.730744814924-10.8585741-10.73012121984-10.759583317746-10.8068469617-10.78722-10.781373055482-10.779973522098-10.72790167305-10.726910700135"
"1113728978638145","10.7819004-10.7990656-10.766129429041-10.7899704-10.7940111-10.730852785315-10.755866501679-10.75-10.791412983219"
"1131213120222074","10.771507966836-10.7829504-10.7829504-10.7899704-10.7829504-10.729411608643-21.06324963-10.806337345686"
"1138971446113805","10.7807903-10.7844439-10.78722-10.779492333935-10.729411608643-10.779934425415-10.780833333333-10.775833333333-10.726910700135-10.779492333935-10.766129429041-10.7929997-10.79258767-10.79258767-10.792438-10.774620909332-10.801555428539"
"1143885928974082","10.7829571025-10.768915165541-10.730744814924-10.780833333333-10.8171473-10.8585741-10.766129429041-10.7768402-10.781373055482-10.727599639211-10.72790167305"
"1145851332106821","10.7899704-10.7940111-10.730744814924-10.775833333333-10.803321980356-10.7929997-10.8171473-10.755595133788-10.7829504-10.7878103"
"1148198225209949","10.7771196-10.7771196-10.777698260699-10.78392654-10.780833333333-10.813112038302-10.772393308507-10.8171473"
"1173989399282043","10.7899704-10.780524473274-10.730744814924-10.780833333333-10.8171473-10.726910700135-10.79258767-10.7768402"
"1188607327823189","10.7899704-10.7694-10.7929997-10.79258767"
"1189436094405843","10.767313098301-10.767313098301-10.767313098301-10.767313098301-10.767313098301-10.767313098301-10.767313098301"
"1193116397370530","10.8171473-10.8171473-10.7711897-10.8171473-10.790258594234-10.8171473-10.8171473-10.8171473"
"1193991390627968","10.77014849532-10.768005814299-10.8171473-10.8585741-10.741962426559-10.7694-10.797913712459-10.755595133788-10.833248422669-10.72790167305-10.801555428539-10.808119400078"
"1197133633636680","10.7819004-10.771507966836-10.768915165541-10.7829504-10.7829504-10.8171473-10.7929997"
"1198079436883830","10.766129429041-10.730744814924-10.7929997-10.797913712459-10.808119400078"
"1200835986609754","10.7807903-10.779492333935-10.79258767-10.797913712459-10.8066225-10.789192"
"1207357345948032","10.7777824-10.7899704-10.777698260699-10.730852785315-10.730744814924-10.779492333935-10.803321980356-10.79258767-10.797913712459-10.7768402-10.912801269844"
"1207500492600083","10.766129429041-10.777698260699-10.729411608643-10.780833333333-10.766129429041-10.7771196-10.8171473-10.8171473-10.7677002-10.816938324444-10.7713156-10.8171473"
"1209944535689463","10.7694-10.7777824-10.777698260699-10.7829504-10.730744814924-10.8171473-10.8585741-10.741962426559"
"1214706241878014","10.7694-10.729411608643-10.779934425415-10.7837296-10.81589517-10.816938324444"
"1216804721669942","10.796220788824-10.768915165541-10.7777824-10.7844439-10.766129429041-10.779492333935-10.7829504-10.729411608643-10.7940111-10.730852785315-10.730744814924-10.779934425415-10.8171473-10.726910700135-10.779492333935-10.741962426559-10.803321980356-10.8554313-10.7929997-10.797913712459-10.7837296-10.8066225-10.773278596056-10.755595133788-10.8068469617-10.7841666667-10.7835903-10.79423034573-10.7807903-10.726910700135"
"1222781891072378","10.779788-10.8585741-10.766129429041-10.773278596056-10.8068469617-10.774620909332-10.789192-10.801555428539"
"1240794062603397","9.774976144098-10.726910700135-10.79258767-10.797913712459-10.8068469617-10.79423034573"
"1241481725868432","10.777698260699-10.730744814924-10.8171473-10.775833333333-10.7844439-10.795590790197-10.816874263333-10.8171473-10.786692605721-10.777347060613-10.727359179346"
"1262477510445433","10.7777824-10.730744814924-10.780833333333-10.8171473-10.7769519588-10.726910700135-10.755595133788"
"1264816113545179","21.01124483185-10.7829571025-10.7899704-10.780833333333-10.775833333333-10.8585741-10.797913712459-10.778616976189-10.784932328478"
"1369618623052388","10.7771196-10.766129429041-10.7843752-10.777329760768-10.7711897-10.780833333333-10.813112038302-10.8171473-10.7771196-10.772821261302-10.8171473"
"1481712312137521","10.768915165541-10.776888888889-10.7777824-10.7829504-10.730744814924-10.7694-10.797913712459-10.773447283294-10.755595133788-10.8068469617"
"1483784895264337","10.7807903-10.780524473274-10.7769519588-10.797913712459-10.7837296"
"1486654704975542","10.7777824-10.779492333935-10.730744814924-10.813112038302-10.8171473-10.741962426559-10.7694-10.72790167305"
"1490465341258092","10.775833333333-10.7694-10.7694-10.772056035797-10.772056035797-10.773278596056-10.7818051727"
"1491255821203825","10.7694-10.7694-10.7694-10.772056035797-10.772056035797-10.7694-10.772056035797-10.772056035797-10.772056035797"
"1492058511100215","10.767003764258-10.728783919759-10.780833333333-10.813112038302-10.766129429041-10.738611111111-10.7677002-10.794493595506-10.7704268"
"1492874941014083","10.779934425415-10.8171473-10.8171473"
"1497516140543169","10.842019791377-10.776888888889-10.799289589969-10.741962426559-10.7918901-10.79258767-10.726910700135-10.727359179346-10.726910700135-10.808119400078"
"1501856920142105","10.764627840446-10.7829504-10.765942902456-10.766129429041-10.7829504-10.787764669388-10.730852785315-10.767003764258-10.7907801-10.8585741-10.779492333935-10.7694-10.787859-10.773278596056-10.773447283294-10.755595133788-10.8068469617-10.860573905-10.7841666667-10.801555428539"
"1503297083304581","10.7771196-10.771507966836-10.785859280932-10.7694-10.771507966836-10.779788-10.768915165541-10.7771196-10.7844439-10.7899704-10.7711897-10.777537591563-10.790258594234-10.7951965-10.730744814924-10.779934425415-10.728783919759-10.780833333333-10.813112038302-10.7694-10.8585741-10.726910700135-10.803321980356-10.741962426559-10.803321980356-10.7694-10.766129429041-10.7929997-10.723758905799-10.767313098301-10.790258594234-10.8171473-10.7878103-10.7903566-10.7980404-10.779934425415-10.7730503-10.766129429041-10.790258594234-10.8171473-10.787540368818-10.8068469617-10.7827902-10.795590790197-10.75-10.7677002-10.816938324444-10.786776699514-10.801555428539"
"1504594363204228","10.85157868-10.8171473-10.8554313-10.7850428-10.772393308507-10.781373055482-10.773573760021-10.804790805609"
"1505969059702279","10.760667435185-10.773370292485-10.768915165541-10.7777824-10.766129429041-10.730852785315-10.728783919759-10.8585741-10.726910700135-10.741962426559-10.766129429041-10.7730503-10.766129429041-10.773447283294-10.795663625-10.779973522098-10.7825871-10.72790167305-10.727359179346"
"1510819109244921","10.730744814924-10.813112038302-10.8585741-10.726910700135-10.779492333935-10.773447283294-10.7750301-10.74682256752"
"1512416739084866","10.764627840446-10.7903566-10.766129429041-10.806337345686-10.7899704-10.7694-10.8585741-10.7897234-10.803321980356-10.741962426559-10.803321980356-10.79258767-10.79258767-10.80288639-10.777603336811-10.801555428539-10.808119400078"
"1512808485683180","10.714840625129-10.7829504-10.781205500709-10.7694-10.766129429041-10.7899704-10.780833333333-10.813112038302-10.803321980356-10.7694"
"1517580485219420","10.776888888889-10.741962426559-10.7918901-10.79258767-10.779973522098-10.77207330075-10.75"
"1520152658305066","10.7990656-10.7899704-10.794553763104-10.7572603-10.780775419592-10.7940111-10.730852785315-10.7907801-10.803321980356-10.7841091-10.741962426559-10.7694"
"1520683351575003","10.7835903-10.78267-10.7807903-10.764627840446-10.76096798517-10.791722808333-10.7694-10.7777824-10.766129429041-10.7899704-10.828863253333-10.7694-10.7694-10.729509080508-10.730852785315-10.767003764258-10.730744814924-10.8171473-10.795590790197-10.8585741-10.779492333935-10.741962426559-10.7694-10.79258767-10.7837296-10.912801269844-10.773447283294-10.781608166192-10.7750301-10.8068469617-10.794629850425-10.795663625-10.727599639211-10.72790167305-10.801555428539-10.726910700135-10.808119400078"
"1520722144905458","10.766129429041-10.813112038302-10.7929997-10.8171473-10.8171473-10.790258594234-10.777347060613-10.8171473-10.778833036855"
"1521110631534260","10.7835903-10.803321980356-10.8066225-10.8068469617-10.75-10.7260599"
"1521130751535783","21.01124483185-10.766129429041-10.787764669388-10.730852785315-10.730744814924-10.8171473-10.779492333935"
"1521273348199107","10.726910700135-10.741962426559-10.797913712459-10.773447283294-10.726910700135"
"1521769931482549","10.766129429041-10.777698260699-10.7829504-10.779934425415-10.8171473-10.8585741-10.779492333935-10.741962426559-10.803321980356-10.79258767-10.797913712459-10.8066225-10.755595133788-10.7750301-10.8068469617-10.7841666667-21.06324963-10.808119400078"
"1522484031407199","10.779492333935-10.75950582733-10.797913712459-10.7726402-10.8068469617-10.801555428539"
"1522953398019219","10.7829504-10.730744814924-10.779934425415-10.803321980356-10.803321980356-10.741962426559-10.8068469617-10.816938324444"
"1523529171293144","10.779492333935-10.7694-10.79258767-10.797913712459-10.8068469617-10.808119400078"
"1523731894619534","10.773447283294-10.7827902-10.804150856204-10.779973522098-10.72790167305"
"1524582311198491","10.806138-10.767313098301-10.8585741-10.779492333935-10.741962426559-10.803321980356-12.91991765-10.79258767-10.79258767-10.797913712459-10.75-10.8068469617-10.7677002-10.801555428539"
"1530719623918188","10.730744814924-10.779492333935-10.741962426559-10.79258767-10.784618187806-10.8068469617-10.779973522098-10.801555428539-10.808119400078"
"1567953666779823","10.726910700135-10.741962426559-10.79258767-10.79258767-10.784618187806-10.738611111111-10.801555428539-10.726910700135-10.808119400078"
"1572121796367964","10.764627840446-10.8129225-10.7694-10.819966714184-10.779492333935-10.780833333333-10.799289589969-10.8585741-10.726910700135-10.741962426559-10.79258767-10.797913712459-10.787859-10.773447283294-10.779973522098-10.726910700135"
"1622645184641178","10.779934425415-10.7154715-10.8585741-10.741962426559-10.7768402-10.8068469617"
"1628952527355431","10.7899704-10.790258594234-10.7940111-10.730852785315-10.780524473274-10.730744814924-10.728783919759-10.780833333333-10.7907801-10.799289589969-10.803321980356-10.779492333935-10.803321980356-10.73012121984-10.803321980356-10.7694-10.766129429041-10.8171473"
"1632516320346884","10.730852785315-10.775833333333-10.799289589969-10.726910700135-10.779492333935-10.741962426559-10.808119400078"
"1633105003608340","10.730852785315-10.730744814924-10.8585741-10.779492333935-10.803321980356-10.7837296-10.787859-10.801555428539-10.726910700135-10.808119400078"
"1633352696938851","10.8585741-10.741962426559-10.79258767-10.797913712459-10.773447283294-10.808119400078"
"1635523966717207","21.01124483185-10.780833333333-10.8585741-10.726910700135-10.741962426559-10.79258767-10.79258767-10.797913712459-10.781373055482-10.729649866797-10.781373055482"
"1636003713338961","10.787594544051-10.7694-10.730744814924-10.8585741-10.803321980356-10.803321980356-10.7694-10.79258767-10.79258767-10.797913712459"
"1638369666436552","10.7777824-10.767003764258-10.730744814924-10.8585741-10.77207330075"
"1638404066448058","10.7807903-10.75-10.779492333935-10.780833333333-10.8585741-10.779492333935-10.741962426559-10.79258767-10.8068469617"
"1639234236343256","10.8049818-10.7940111-10.730744814924-10.803321980356-10.797913712459-10.753842394284-10.787859-10.80288639-10.773447283294-10.794629850425-10.795663625-10.786334-10.75"
"1639584749662644","10.730744814924-10.780833333333-10.803321980356-10.766129429041-10.79258767-10.79258767-10.660204542205"
"1639987146252693","10.764627840446-10.7769519588-10.8585741-10.726910700135-10.779492333935-10.797913712459-10.7807903-10.726910700135"
"1640490862888349","10.779934425415-10.7807903-10.9724544993-10.76096798517-10.768915165541-10.7777824-10.766129429041-10.762200730909-10.787764669388-10.729509080508-10.730852785315-10.767003764258-10.779934425415-10.795590790197-10.8585741-10.803321980356-10.741962426559-10.773447283294"
"1640739022870216","10.7899704-10.790258594234-10.779492333935-10.730852785315-10.730744814924-10.780833333333-10.813112038302-10.8171473-10.803321980356-10.803321980356"
"1641268906161436","10.785859280932-10.803321980356-10.803321980356-10.79258767-10.79258767-10.760562188506"
"1644463915809406","10.7829571025-10.766129429041-10.833641635469-10.730744814924-10.726910700135-10.779492333935-10.741962426559-10.79258767-10.79258767-10.797913712459-10.777747462188-10.789192-10.780855698549-10.726910700135-10.791412983219"
"1646438118961908","10.7835903-10.764627840446-10.8049818-10.779492333935-10.7694-10.787764669388-10.730852785315-10.730744814924-10.8585741-12.91991765-10.797913712459-10.79423034573-10.723758905799-10.753842394284-10.7856302-10.80288639-10.7856302-10.8068469617-10.794629850425-10.7841666667"
"1646841375578580","10.7694-10.7694-10.7777824-10.787594544051-10.7899704-10.779492333935-10.7694-10.806138-10.762200730909-10.787764669388-10.729509080508-10.780833333333-10.8171473-10.7694-10.779492333935-10.79258767-10.797913712459-10.723758905799-21.024166666667-10.7980404-10.7856302-10.80288639-10.812470749412"
"1647618032193437","10.75-10.7903776-10.7940111-10.730744814924-10.780833333333-10.813112038302-10.803321980356-10.766129429041-10.79258767-10.797913712459-10.787859"
"1648463938763389","10.7835903-10.779934425415-10.8585741-10.779492333935-10.79258767-10.79258767-10.726910700135-10.7843752"
"1649583141928958","10.8488503-10.7694-10.844890332328-10.7777824-10.787764669388-10.8585741-10.79258767-10.860573905"
"1651039455150853","10.780833333333-10.8585741-10.741962426559-10.79258767-10.797913712459-10.8777-10.8068469617-10.726910700135"
"1653587124920347","10.7829504-10.758847635223-10.7899704-10.7829504-10.777698260699-10.729411608643-10.730852785315-10.730744814924-10.779934425415-10.813112038302-10.8171473-10.775833333333-10.803321980356-10.766129429041-10.7730503"
"1654603448137988","10.764627840446-10.7829571025-10.7829504-10.729411608643-10.730852785315-10.779934425415-10.8171473-10.8585741-10.726910700135-10.779492333935-10.741962426559-10.803321980356-10.7694-10.79258767-10.79258767-10.797913712459-10.79423034573-10.773447283294-10.7818051727-10.755595133788-10.8068469617-10.7677002-10.816938324444-10.7903776-10.789192-10.79423034573-10.7827902-10.801555428539"
"1655146798087250","10.766129429041-10.780775419592-10.730744814924-10.8171473-10.79258767-10.8171473"
"1656655851269317","10.764627840446-10.806138-10.730852785315-10.730744814924-10.779492333935-10.741962426559-10.79258767-10.760562188506-10.81589517-10.8068469617-10.846117924-10.8488503-10.729451347451-10.72790167305-10.773741394188-10.726910700135-10.808119400078"
"1658349747755273","10.8585741-10.797913712459-10.775483896073-10.8068469617-10.72790167305-10.726910700135"
