"userID","eventID","status"
518194345482,148966468795177,1
557302467225,1483723631934208,0
557302467225,736854409753137,-1
586464730088,874835075904840,1
590316341389,1521719851485619,0
590316341389,482838738558603,1
590316341389,192596887742760,0
590316341389,1521068511540029,0
590316341389,505814529591768,0
601560542321,482838738558603,0
601560542321,1477651862560133,-1
601560542321,411662922360897,1
601560542321,863818937066030,1
601560542321,632343673535086,0
608385454617,482838738558603,1
608385454617,311755245655422,-1
608385454617,1521068511540029,0
654880225332,411662922360897,1
654880225332,311755245655422,1
658903413009,874835075904840,0
669143282178,494764264037412,1
669143282178,482838738558603,0
669143282178,1640441632884917,0
669143282178,516654305161658,0
683327337027,482838738558603,0
683327337027,1706173342932599,1
687634704568,311755245655422,0
739874570548,426995257494915,1
739874570548,1708970406004977,0
739874570548,522546991255308,0
739874570548,177113679305241,0
739874765158,934528249967335,0
740677586298,147836405575804,1
756800051654,1516210642033578,1
756800051654,1743389909222551,1
779819343956,494764264037412,0
779819343956,617788491694733,0
779819343956,112055882496156,0
779819343956,148966468795177,1
787455137148,1635667590055386,1
787455137148,1660504720886715,0
787509593884,398686067005910,1
787509593884,311755245655422,-1
787509593884,1419793634991801,-1
789226698340,311755245655422,-1
789226698340,736854409753137,1
789226698340,148966468795177,1
789226698340,1648453092109468,0
789324705401,1516210642033578,1
789324705401,905008766246226,-1
789324705401,617788491694733,0
789324705401,736854409753137,-1
789324705401,632343673535086,0
825427831701,141783372845728,0
825427831701,180347198968408,0
825427831701,1521719851485619,0
847846706395,424468137738057,0
847846706395,494764264037412,1
847846706395,1162044413810114,0
849260925070,141783372845728,0
849260925070,553707154776476,0
849260925070,985219994862772,1
849260925070,1162044413810114,1
849260925070,411662922360897,1
849260925070,617788491694733,0
853297024193,482838738558603,1
853297024193,311755245655422,1
853297024193,617788491694733,0
866433269567,1676521435919011,0
866433269567,487623601362936,1
866433269567,692497527518304,0
866433269567,1640441632884917,1
866433269567,736854409753137,1
866433269567,863818937066030,1
885486900668,874835075904840,1
885486900668,487623601362936,1
885486900668,985219994862772,0
885486900668,863818937066030,1
885486900668,632343673535086,1
893257288212,736854409753137,1
901631004974,874835075904840,1
901631004974,311755245655422,1
902695092534,494764264037412,0
940395478032,509073795927959,0
951166864598,874835075904840,1
951166864598,625905840883347,0
951166864598,714537595342870,1
951168117088,398686067005910,1
951294154508,420322011496986,0
951294154508,482838738558603,0
951294154508,311755245655422,1
951294154508,1640441632884917,0
956124174480,522359454596124,1
956124174480,494764264037412,1
956124678470,406829072835666,1
956124678470,931755086907392,1
969333855492,180347198968408,0
969333855492,905008766246226,1
969333855492,1162044413810114,0
969333855492,1419793634991801,-1
972770640505,922971211103579,-1
972770640505,311755245655422,-1
975898988618,545198285638570,-1
975898988618,311755245655422,-1
995796473765,545198285638570,1
995796473765,192596887742760,1
2461271371009,617788491694733,1
2872732014836,874835075904840,1
2872732014836,398686067005910,0
2872732014836,180347198968408,0
2872732014836,905008766246226,1
2872732014836,482838738558603,1
2872732014836,736854409753137,1
2872732014836,1419793634991801,1
2904130042167,665950596841543,1
2904130042167,1477651862560133,1
2904130042167,863818937066030,1
3596003178424,1521068511540029,-1
3596003178424,736854409753137,1
4164538629173,426995257494915,1
4164538629173,519090021584170,1
4418617980687,482838738558603,1
4418617980687,1477651862560133,1
4418617980687,311755245655422,-1
4418617980687,617788491694733,1
4601747481405,905008766246226,1
4601747481405,545198285638570,1
100408850327943,764835670294999,0
100408850327943,2147949678679083,0
100408850327943,424468137738057,0
100408850327943,414057348785375,0
100408850327943,983628185032105,0
100408850327943,1162044413810114,0
100772090291419,406829072835666,1
100772090291419,905008766246226,1
102448953461364,494764264037412,1
102448953461364,1507447266249110,1
102448953461364,1648052285418189,1
102448953461364,608762552594198,0
102448953461364,795999260515174,0
102448953461364,983628185032105,1
102448953461364,148966468795177,1
102448953461364,171069349914286,0
102448953461364,883565628424262,1
102448953461364,890545864386215,0
102448953461364,1743389909222551,0
102535576786006,206548529678471,1
103645113338383,1481083745533238,1
103645113338383,503683439801590,0
103806883320436,910059795737600,0
103806883320436,1495643027398937,0
103849149984599,1612875455654015,0
104147646624489,317189101814039,1
104147646624489,111162075920992,1
104569103247071,406829072835666,1
104569103247071,1035314519836199,1
104721373231810,795999260515174,1
104773006560018,1517636418547610,1
104773006560018,995025613883488,1
105421959827031,406829072835666,0
105421959827031,157307111289538,0
105421959827031,553707154776476,0
105421959827031,795999260515174,0
105421959827031,802887543069782,0
105421959827031,508147322683858,0
105421959827031,1647507122170549,0
105421959827031,503234193169664,0
105421959827031,511804775649731,0
105421959827031,1530342330623823,0
105421959827031,1515953172065039,0
105638406473366,157307111289538,0
105638406473366,117378128624899,0
105638406473366,767175890075974,0
105676566466664,465988266906746,0
105676566466664,802887543069782,0
106190133084652,1035314519836199,0
106605296378133,802887543069782,1
106640359706191,508147322683858,1
106640359706191,171069349914286,1
106854853016699,587786681361995,0
106854853016699,1676855795934448,0
106866369685399,1683796151836864,0
106866369685399,440095206191965,0
106940893008124,533717493449855,0
106940893008124,959800754113122,0
106940893008124,977637265608801,0
106940893008124,1515953172065039,0
107100979656899,508147322683858,1
107100979656899,1530342330623823,0
107129756322607,157307111289538,0
107129756322607,874334249323234,0
107129756322607,802887543069782,0
107129756322607,1661242774134560,0
107129756322607,511804775649731,0
107129756322607,982290421810279,0
107129756322607,977637265608801,0
107129756322607,1527601337508454,1
107495262955623,608762552594198,1
107495262955623,983628185032105,1
107867549584992,190853124587106,1
107867549584992,608762552594198,1
107867549584992,795999260515174,1
107867549584992,1049794151708209,1
107867549584992,471985069655963,1
107867549584992,1693365670899291,1
107867549584992,911716662252390,1
107867549584992,947082921995712,1
108514606185141,533717493449855,0
108690959502585,977637265608801,0
108880269478884,1514772282153569,0
108880269478884,905008766246226,0
109075909464085,494764264037412,0
109075909464085,983628185032105,0
109075909464085,171069349914286,0
109242476109148,482838738558603,1
109362046098776,1708970406004977,1
109362046098776,1515953172065039,0
109393296095748,406829072835666,1
109413489427066,424468137738057,0
109413489427066,553707154776476,0
109413489427066,795999260515174,0
109413489427066,983628185032105,1
109413489427066,802887543069782,0
109413489427066,508147322683858,0
109413489427066,511804775649731,0
109432419426568,511804775649731,0
109432419426568,977637265608801,0
109825869384156,427989960731914,0
109825869384156,1635747950032736,0
109825869384156,406829072835666,0
109825869384156,905008766246226,0
109825869384156,553707154776476,0
109825869384156,455637751283813,0
109825869384156,795999260515174,0
110048086031563,1722593361302843,0
110048086031563,553707154776476,0
110048086031563,1530342330623823,1
110048086031563,1515953172065039,0
110195006016860,406829072835666,0
110195006016860,482838738558603,0
110246866013327,1507447266249110,1
110246866013327,1162044413810114,1
110246866013327,171069349914286,1
110246866013327,982290421810279,1
110420752662634,677952745575695,0
110420752662634,410271959178819,0
110626072638957,905008766246226,1
110900949276453,1647213525551952,0
110900949276453,1658388237753858,0
110900949276453,1674089026164377,0
110900949276453,436888249849609,0
110900949276453,522359454596124,0
110900949276453,464495213732121,0
110900949276453,1653992801547099,0
110900949276453,934528249967335,0
110900949276453,1077965492215167,0
110900949276453,1118925088119512,0
110900949276453,905008766246226,0
110900949276453,893238854063197,0
111026119263717,424468137738057,1
111026119263717,934165203347159,1
111131489254921,587786681361995,1
111535349215906,857622540975972,0
111535349215906,482838738558603,0
111542049216956,505814529591768,0
111542049216956,2111249605680682,0
111542049216956,796359963823801,0
111542049216956,1693365670899291,0
111542049216956,980247192019033,0
111681052531656,406829072835666,0
111848729184394,494764264037412,0
111848729184394,157307111289538,0
111848729184394,553707154776476,0
111848729184394,2111249605680682,0
111848729184394,148966468795177,0
111848729184394,1647583882159262,1
111848729184394,1530342330623823,0
111848729184394,1515953172065039,0
111861239180329,1643381175903642,0
111861239180329,587786681361995,0
112036512495862,1658388237753858,1
112036512495862,995025613883488,1
112036512495862,406829072835666,1
112036512495862,905008766246226,1
112036512495862,482838738558603,1
112036512495862,795999260515174,1
112059372495205,795999260515174,0
112059372495205,983628185032105,0
112059372495205,1035314519836199,0
112068275827864,520105564831146,1
112068275827864,874334249323234,1
112068275827864,802887543069782,1
112218469146038,587786681361995,0
112218469146038,553707154776476,0
112218469146038,874334249323234,0
112218469146038,1647507122170549,0
112218469146038,1676855795934448,0
112218469146038,511804775649731,0
112218469146038,875491222558206,0
112444562454959,1499277143707015,1
112625139105294,1678424979065826,0
112625139105294,1676855795934448,0
112660705769938,1640768362814765,0
112660705769938,148966468795177,0
112836302418934,157307111289538,1
112836302418934,904360302946503,1
112836302418934,982290421810279,0
112914355741417,587786681361995,1
112914355741417,1515953172065039,1
112986392400685,1681847088719406,1
112986392400685,424468137738057,1
112986392400685,1722593361302843,1
112986392400685,1017645984963730,1
112987672400499,587786681361995,1
113054079062296,522359454596124,0
113054079062296,157307111289538,0
113054079062296,1708970406004977,0
113232662379119,406829072835666,0
113232662379119,1035314519836199,0
113283079039506,508147322683858,0
113283079039506,1647507122170549,0
113283079039506,511804775649731,0
113283079039506,1080101832022591,1
113283079039506,1530342330623823,0
113283079039506,982290421810279,0
113283079039506,977637265608801,0
113769905655482,587786681361995,1
113769905655482,1708970406004977,0
113769905655482,1515953172065039,0
113831015649595,553707154776476,1
113831015649595,802887543069782,1
113962308974582,494764264037412,0
113962308974582,587786681361995,0
113962308974582,874334249323234,0
113962308974582,983628185032105,0
114353382267017,1483723631934208,0
114383165599050,1507447266249110,0
114383165599050,795999260515174,1
114383165599050,983628185032105,1
114383165599050,171069349914286,1
114383165599050,982290421810279,1
114641308901442,406829072835666,1
114641308901442,905008766246226,1
114836745550297,1530342330623823,0
114959435539641,157307111289538,0
114959435539641,874334249323234,0
114959435539641,511804775649731,0
115113342187610,587786681361995,1
115113342187610,508147322683858,1
115331652167565,424468137738057,0
115331652167565,905008766246226,0
115392172159598,406829072835666,1
115392172159598,482838738558603,1
115415972157504,406829072835666,1
115415972157504,905008766246226,1
115525432149626,1676855795934448,1
115575302143201,587786681361995,0
115575302143201,795999260515174,0
115745438791316,587786681361995,0
115745438791316,1515953172065039,0
115842248786272,914116092001142,1
116095545425823,1647507122170549,1
116095545425823,1530342330623823,1
116247985407233,905008766246226,1
116384515393816,883565628424262,0
116452725391765,1617910321803458,0
116452725391765,440080242853908,1
116455695391468,171069349914286,1
116541525379528,587786681361995,1
116541525379528,874334249323234,1
116541525379528,508147322683858,1
116541525379528,1698245300413118,0
116600078707060,587786681361995,1
116600078707060,553707154776476,0
116600078707060,1656401337951247,0
116686882031784,424468137738057,1
116941068676145,784365538375859,0
116941068676145,583936238376872,0
116941068676145,1659170661026981,0
116941068676145,1016878174999794,0
117034468666858,982290421810279,0
117188188646586,527385800759438,0
117188188646586,587786681361995,0
117188188646586,983628185032105,0
117188188646586,508147322683858,0
117336648636572,767175890075974,0
117336648636572,1515953172065039,0
117421878626154,1050129005007402,0
117422531958031,947821865304797,1
117422531958031,818042981641643,1
117561675278952,857622540975972,0
117561675278952,482838738558603,0
117587461943127,587786681361995,1
117587461943127,802887543069782,1
117641638602798,465988266906746,0
117641638602798,587786681361995,0
117641638602798,983628185032105,0
117641638602798,1647507122170549,0
117641638602798,1530342330623823,0
117715861928762,406829072835666,0
117840635247943,1635747950032736,0
117840635247943,543887232441917,0
117840635247943,877417562306505,0
117840635247943,406829072835666,0
117840635247943,545198285638570,0
117896775242342,527385800759438,0
117896775242342,508147322683858,0
117925248572782,424468137738057,1
117925248572782,905008766246226,1
117925248572782,795999260515174,1
117935878571537,843714479079121,1
117935878571537,1530342330623823,0
117993048569007,796359963823801,0
117993048569007,1671093049797551,1
118179098550387,975449605847497,1
118179098550387,1658552184361587,1
118179098550387,1483723631934208,1
118179098550387,503234193169664,1
118179098550387,1229112313782698,1
118197031883722,482838738558603,1
118197031883722,795999260515174,1
118222668546125,983628185032105,1
118232525210148,503683439801590,0
118232525210148,1527601337508454,0
118570851841456,677952745575695,0
118610965172433,157307111289538,0
118610965172433,533717493449855,0
118659428499077,1658552184361587,1
118659428499077,905008766246226,1
118659428499077,553707154776476,0
118743788492400,429444030594966,1
118815468483511,1094343180578474,1
118883941814879,795999260515174,0
118883941814879,983628185032105,0
118883941814879,922981211110550,0
118883941814879,171069349914286,0
