"userID","eventID","status"
586464730088,311755245655422,-1
601560542321,874835075904840,1
654880225332,874835075904840,1
683327337027,1699526300334531,1
687634704568,989215157823834,1
687634704568,796359963823801,1
739874570548,311755245655422,0
739874570548,940016226073543,0
739874570548,1622506761345470,1
739874765158,1490608407901635,0
740677586298,1650607558527327,0
740677586298,1701251846786746,0
740677586298,513376695507303,1
756800051654,931755086907392,0
787509593884,874835075904840,1
789324705401,192596887742760,0
825427831701,1162044413810114,1
828843139857,398686067005910,1
828843139857,736854409753137,1
847846706395,406829072835666,1
849260925070,482838738558603,1
849260925070,1640441632884917,0
853297024193,494764264037412,0
853297024193,736854409753137,1
885486900668,482838738558603,1
893257288212,1419793634991801,1
902695092534,617788491694733,0
940395478032,1284046531620841,0
951168117088,1640441632884917,0
951294154508,1521719851485619,0
951294154508,617788491694733,0
951294154508,863818937066030,0
951294154508,148966468795177,0
956124174480,406829072835666,1
956124174480,587786681361995,1
956124174480,157307111289538,1
956124174480,311755245655422,-1
956124174480,796359963823801,0
969333855492,311755245655422,-1
972770640505,1642998415970980,-1
975898988618,436888249849609,-1
995796473765,1647507122170549,1
995796473765,1743389909222551,1
2461271371009,864041886997217,0
2461271371009,736854409753137,-1
2872732014836,1483723631934208,0
2904130042167,487623601362936,1
2904130042167,1640441632884917,1
3596003178424,311755245655422,-1
3596003178424,1229112313782698,0
3596003178424,1419793634991801,-1
4418617980687,141783372845728,1
4418617980687,180347198968408,1
4418617980687,1052922628086084,1
4418617980687,886099961445115,-1
4418617980687,1743389909222551,1
4601747481405,665950596841543,1
4601747481405,934528249967335,1
100408850327943,1650760668536515,0
100408850327943,857622540975972,0
100408850327943,455637751283813,0
100772090291419,857622540975972,1
102448953461364,455637751283813,0
102448953461364,914116092001142,1
102448953461364,1162044413810114,0
102448953461364,2111249605680682,0
102448953461364,982290421810279,1
102448953461364,977637265608801,0
102535576786006,1743389909222551,1
103806883320436,1006657816062381,1
103806883320436,1722593361302843,0
103849149984599,439107936255724,0
103849149984599,1638389173109087,0
104721373231810,983628185032105,1
104721373231810,1672166549701268,1
104773006560018,1521719851485619,-1
104773006560018,1672166549701268,1
104773006560018,1647784098809527,1
105421959827031,587786681361995,0
105421959827031,874334249323234,0
105421959827031,843714479079121,0
105421959827031,982290421810279,0
105638406473366,587786681361995,0
105638406473366,1515953172065039,0
106190133084652,406829072835666,0
106605296378133,508147322683858,1
106640359706191,874334249323234,1
106854853016699,406829072835666,0
106866369685399,1162044413810114,0
107129756322607,890545864386215,0
107867549584992,1507447266249110,1
107867549584992,883565628424262,1
107867549584992,890545864386215,1
108514606185141,533649503465344,0
108514606185141,1717752625120818,0
108690959502585,983628185032105,0
108690959502585,982290421810279,0
108880269478884,874835075904840,0
109242476109148,406829072835666,1
109242476109148,905008766246226,1
109362046098776,802887543069782,1
109393296095748,424468137738057,1
109413489427066,587786681361995,0
109825869384156,830956830352088,0
109825869384156,1017645984963730,0
109825869384156,983628185032105,0
110048086031563,157307111289538,0
110246866013327,545198285638570,1
110246866013327,795999260515174,1
110246866013327,983628185032105,1
110626072638957,587786681361995,1
110900949276453,1006657816062381,0
110900949276453,1494651544163641,0
111131489254921,505404526303554,1
111542049216956,480125172148867,0
111848729184394,482838738558603,0
111848729184394,587786681361995,0
111848729184394,508147322683858,0
111848729184394,511804775649731,0
111848729184394,947082921995712,0
112036512495862,424468137738057,1
112036512495862,1006657816062381,1
112036512495862,857622540975972,1
112036512495862,1052922628086084,1
112036512495862,931978370186855,1
112036512495862,1728490300705380,1
112036512495862,677952745575695,1
112036512495862,450414055140293,1
112444562454959,914116092001142,1
112660705769938,1515953172065039,0
112986392400685,983628185032105,1
112987672400499,406829072835666,1
113283079039506,133798883645899,0
113283079039506,553707154776476,0
113962308974582,511804775649731,0
113962308974582,148966468795177,0
114836745550297,587786681361995,0
115842248786272,538279132989832,1
116095545425823,587786681361995,1
116247985407233,482838738558603,1
116384515393816,557425051079579,0
116384515393816,133798883645899,0
116384515393816,890966060986998,0
116455695391468,494764264037412,0
116541525379528,1676855795934448,1
116600078707060,494764264037412,0
116686882031784,147933212231456,1
117139461984677,587786681361995,1
117139461984677,874334249323234,0
117139461984677,1647507122170549,0
117188188646586,830956830352088,0
117188188646586,795999260515174,0
117188188646586,1647507122170549,0
117188188646586,820001494809516,0
117421878626154,1515722348739773,0
117561675278952,406829072835666,0
117561675278952,795999260515174,0
117641638602798,105244439839828,1
117641638602798,553707154776476,0
117641638602798,1035314519836199,0
117715861928762,587786681361995,0
117925248572782,482838738558603,1
117935878571537,802887543069782,1
117993048569007,934528249967335,1
117993048569007,522546991255308,1
118222668546125,795999260515174,1
118570851841456,631160783635286,0
118610965172433,508147322683858,1
118659428499077,1635747950032736,1
118743788492400,406829072835666,1
118815468483511,905008766246226,1
118907701812571,494764264037412,1
118907701812571,482838738558603,1
118907701812571,795999260515174,1
118952008471635,922981211110550,1
119125718454151,538279132989832,0
119125718454151,1728490300705380,0
119125718454151,929996930426373,0
119125718454151,1035314519836199,0
119125718454151,1621002981483264,0
119125718454151,478515825661630,0
119160208452034,977637265608801,0
119275031772569,508147322683858,0
119694141730710,406829072835666,0
119701741731190,482838738558603,1
119701741731190,795999260515174,1
120245481673719,406829072835666,0
120245481673719,795999260515174,0
120245481673719,983628185032105,0
120245481673719,1035314519836199,0
120481401653099,410271959178819,1
121115898258071,171069349914286,0
121277484903698,1658388237753858,0
121277484903698,920532884705447,0
121277484903698,424468137738057,0
121277484903698,551504168321268,0
121277484903698,995025613883488,0
121277484903698,546487338833694,0
121277484903698,545198285638570,0
121277484903698,482838738558603,0
121277484903698,1162044413810114,0
121343378233417,857622540975972,1
121343378233417,406829072835666,1
121343378233417,983628185032105,1
121343378233417,1647784098809527,1
121699061533023,1716643355237581,0
121868581511034,522676277896778,1
121899081508098,963139843743501,0
122381794794867,406829072835666,1
122493998119939,157307111289538,1
122493998119939,795999260515174,1
122805978083949,406829072835666,1
122923511410359,977637265608801,0
122923511410359,1515953172065039,0
123151874717554,482838738558603,0
123218948044256,406829072835666,0
123218948044256,482838738558603,0
123218948044256,587786681361995,0
123531294682776,1515953172065039,0
123581031339751,1035314519836199,0
123800964650978,1515953172065039,0
123847271314661,2147949678679083,0
123847271314661,545198285638570,0
124044467959825,1515953172065039,1
124083717960864,608762552594198,0
124083717960864,795999260515174,0
124083717960864,1743389909222551,0
124177747949446,494764264037412,0
124177747949446,482838738558603,0
124177747949446,455637751283813,0
124177747949446,1672166549701268,0
124177747949446,1708970406004977,0
124182414612782,802887543069782,0
124182414612782,508147322683858,0
124241654608397,587786681361995,0
124543991244733,424468137738057,0
124580631242646,587786681361995,0
124580631242646,802887543069782,0
124580631242646,511804775649731,0
124971981201922,446234268895916,1
125204294512020,511804775649731,0
125298264502645,1643242252615177,1
125367457827534,545198285638570,0
125812691116262,587786681361995,1
125878651114287,983628185032105,0
125878651114287,503234193169664,0
125878651114287,1515953172065039,0
126016724434075,1656401337951247,0
126065237757753,1640423019530882,0
126215847745503,553707154776476,0
126215847745503,1515953172065039,0
126604784371714,608762552594198,1
126604784371714,795999260515174,1
126604784371714,508147322683858,0
126611844374436,917019075034839,0
126823461014931,1492874717709061,0
126930291007286,406829072835666,1
126930291007286,494764264037412,0
126930291007286,983628185032105,0
127184010978954,587786681361995,-1
127275030969557,587786681361995,0
127275030969557,867754930012766,0
127275030969557,1743389909222551,0
127275030969557,982290421810279,0
127567197607021,406829072835666,1
127589060941408,406829072835666,0
127621574268665,406829072835666,0
127621574268665,905008766246226,0
127899517575510,631984013611089,1
127899517575510,429444030594966,1
127899517575510,505404526303554,1
127899517575510,857622540975972,1
127899517575510,406829072835666,1
127899517575510,494764264037412,1
127899517575510,157307111289538,1
127899517575510,553707154776476,1
127899517575510,1162044413810114,1
127899517575510,192596887742760,1
127899517575510,617788491694733,1
128139790884737,857622540975972,-1
128154874217906,406829072835666,1
128154874217906,1709368572623324,1
128226537542594,1647507122170549,0
128312900865596,983628185032105,1
128541460842924,406829072835666,1
128541460842924,1052922628086084,1
128541460842924,553707154776476,1
128541460842924,1647507122170549,1
128541460842924,1524682541185172,1
128541460842924,511804775649731,1
128743937491049,1502067896755875,1
128756587487896,802887543069782,0
128792827484499,905008766246226,0
128961480805717,890966060986998,0
129215554108606,482838738558603,0
129244827438949,508147322683858,1
129394014091012,905008766246226,0
129475644082718,492973564196201,0
129724717392859,441791196018550,0
129940394040953,161856760820431,0
129961370700382,403409569850856,1
129961370700382,136941413335064,1
130424650654350,426995257494915,0
130424650654350,492973564196201,0
130436310658153,482838738558603,1
130461560653592,802887543069782,0
130467203983333,905008766246226,0
130475173984152,1743389909222551,0
130605037303083,995025613883488,1
130605037303083,874334249323234,1
130605037303083,1495322954096351,0
130605037303083,977637265608801,1
130932950603099,1530342330623823,1
131231360576616,587786681361995,1
131449390556682,1482447828730941,0
131545577210630,361826890689198,1
131775247185724,1647507122170549,0
131775247185724,982290421810279,0
131806723854073,982290421810279,1
132096027155239,505404526303554,0
132143973815349,2147949678679083,0
132172537146094,1691219434441644,0
132172537146094,985219994862772,0
132191020478988,587786681361995,1
132191020478988,608762552594198,1
132357813794089,1035314519836199,1
132357813794089,982290421810279,1
132362503795416,494764264037412,0
132362503795416,905008766246226,0
132362503795416,482838738558603,0
132362503795416,795999260515174,0
132362503795416,796359963823801,0
132362503795416,982290421810279,0
132425103787223,764835670294999,1
132425103787223,494764264037412,0
132425103787223,587786681361995,0
132425103787223,802887543069782,0
132425103787223,1681056058808309,0
132630250432798,905008766246226,1
132782073751593,874835075904840,0
132782073751593,311755245655422,1
132782073751593,1640441632884917,0
132782073751593,516654305161658,1
132782073751593,1903560073203000,1
132782073751593,148966468795177,1
132782073751593,632343673535086,0
132782073751593,1419793634991801,1
132782073751593,785327294945736,1
132831700416273,820001494809516,0
132887143740982,1483723631934208,0
132887143740982,508147322683858,0
132998407062634,455637751283813,0
133008277063991,905008766246226,0
133178607044751,482838738558603,1
133290530367256,795999260515174,0
133301230366149,1650760668536515,0
133301230366149,1635747950032736,0
133301230366149,424468137738057,0
133301230366149,995025613883488,0
133301230366149,406829072835666,0
133307973698808,1623749834542763,0
133307973698808,372317512952581,0
133321367030900,557425051079579,0
133389683692469,982290421810279,1
133478490348248,553707154776476,1
133601197005828,874334249323234,0
133678473664718,1515953172065039,0
133687486993889,874334249323234,1
133703100328921,1647507122170549,1
133767796985957,874334249323234,0
133767796985957,1515953172065039,0
133857956976938,482838738558603,1
133858413643559,795999260515174,1
133945400303139,460279074035746,0
134068476958954,587786681361995,1
134184636944314,1647507122170549,0
134211403608098,1618375311754579,1
134263500269390,857622540975972,1
134263500269390,406829072835666,0
134263500269390,545198285638570,0
134263500269390,157307111289538,0
134263500269390,795999260515174,1
134263500269390,983628185032105,0
134263500269390,496036427268213,0
134263500269390,1515722348739773,0
134320726930626,906639566051815,1
134320726930626,595595830581398,0
134320726930626,587786681361995,0
134580533570998,545198285638570,0
134607560235076,406829072835666,0
134607560235076,482838738558603,0
134716803562643,406829072835666,0
134716803562643,171069349914286,0
134716803562643,982290421810279,0
134783166884060,919883004725577,0
134797570215930,1635747950032736,0
134797570215930,424468137738057,0
134797570215930,857622540975972,1
135029623526171,609445715860145,1
135029623526171,482838738558603,1
135029623526171,983628185032105,0
135082366855873,511804775649731,1
135085436853805,905008766246226,1
135085436853805,587786681361995,1
135108093518463,1043281959036382,0
135108093518463,802887543069782,0
135108093518463,1647507122170549,0
135108093518463,117378128624899,0
135108093518463,1508923892768261,0
135281453500490,874835075904840,1
135281933500573,802887543069782,0
135394256828076,982290421810279,0
135497676812856,764835670294999,0
135497676812856,2147949678679083,0
135510460144911,1647507122170549,0
135651600135730,977637265608801,0
135741926787849,732668420104638,1
135842490113264,896603930394641,0
135852733443381,538279132989832,0
135858330109796,482838738558603,0
135871300108340,905008766246226,0
135986966765236,2111249605680682,1
136000916761823,496036427268213,0
136000916761823,1727916837436720,0
136000916761823,436004849930354,0
